,rank,country,region,score,gdp_per_capita,healthy_life_expectancy,freedom_to_life_choice,generosity,corruption_perceptions,population,year,sqrt_of_population
42,43,Trinidad and Tobago,Latin America and Caribbean,6.167999999999999,1.32572,0.52608,0.48453,0.31935,0.01241,1380000.0,2016,1174.7340124470732
43,44,Venezuela,Latin America and Caribbean,6.084,1.1336700000000002,0.6190399999999999,0.19847,0.0425,0.08304,29900000.0,2016,5468.089245796927
44,45,Slovakia,Central and Eastern Europe,6.077999999999999,1.27973,0.70367,0.23390999999999998,0.13837,0.02947,5440000.0,2016,2332.38075793812
45,46,El Salvador,Latin America and Caribbean,6.068,0.8737,0.596,0.37269,0.08877,0.10613,6360000.0,2016,2521.9040425836984
46,47,Malaysia,Southeastern Asia,6.005,1.25142,0.62366,0.39031,0.41473999999999994,0.09081,30700000.0,2016,5540.758070878028
47,48,Nicaragua,Latin America and Caribbean,5.992000000000001,0.69384,0.65213,0.46581999999999996,0.29773,0.16292,6300000.0,2016,2509.980079602227
48,49,Uzbekistan,Central and Eastern Europe,5.987,0.7359100000000001,0.50163,0.60848,0.34326,0.28333,31400000.0,2016,5603.57029044876
49,50,Italy,Western Europe,5.977,1.35495,0.8510200000000001,0.18827,0.16684000000000002,0.02556,60700000.0,2016,7791.020472312982
50,51,Ecuador,Latin America and Caribbean,5.976,0.97306,0.68613,0.4027,0.10074,0.18037,16500000.0,2016,4062.01920231798
51,52,Belize,Latin America and Caribbean,5.956,0.87616,0.45569,0.51231,0.23684000000000002,0.10770999999999999,368000.0,2016,606.6300355241241
52,53,Japan,Eastern Asia,5.921,1.3800700000000001,0.91491,0.46761,0.10224,0.18985,128000000.0,2016,11313.70849898476
53,54,Kazakhstan,Central and Eastern Europe,5.919,1.22943,0.57386,0.4052,0.15011,0.11132,17800000.0,2016,4219.004621945797
54,55,Moldova,Central and Eastern Europe,5.897,0.69177,0.5230899999999999,0.25201999999999997,0.19997,0.019030000000000002,4070000.0,2016,2017.4241001832015
55,56,Russia,Central and Eastern Europe,5.856,1.2322799999999998,0.58991,0.32682,0.027360000000000002,0.03586,145000000.0,2016,12041.594578792296
56,57,Poland,Central and Eastern Europe,5.835,1.24585,0.69058,0.4519,0.14443,0.055,38000000.0,2016,6164.414002968976
57,57,South Korea,Eastern Asia,5.835,1.35948,0.88645,0.25168,0.18824000000000002,0.07716,51000000.0,2016,7141.42842854285
58,59,Bolivia,Latin America and Caribbean,5.822,0.79422,0.4697,0.50961,0.21698,0.07746,11000000.0,2016,3316.6247903554
59,60,Lithuania,Central and Eastern Europe,5.813,1.2692,0.64674,0.18929,0.02025,0.0182,2890000.0,2016,1700.0
60,61,Belarus,Central and Eastern Europe,5.8020000000000005,1.1306200000000002,0.6310399999999999,0.29091,0.13942000000000002,0.17457,9450000.0,2016,3074.0852297878796
62,63,Slovenia,Central and Eastern Europe,5.768,1.2994700000000001,0.79151,0.53164,0.25738,0.03635,2070000.0,2016,1438.7494569938158
63,64,Peru,Latin America and Caribbean,5.742999999999999,0.9960200000000001,0.6299399999999999,0.37501999999999996,0.14527,0.05292,30900000.0,2016,5558.776843874918
64,65,Turkmenistan,Central and Eastern Europe,5.6579999999999995,1.08017,0.44006000000000006,0.37408,0.22566999999999998,0.28467,5660000.0,2016,2379.0754506740636
65,66,Mauritius,Sub-Saharan Africa,5.648,1.14372,0.66189,0.46145,0.36951,0.05202999999999999,1260000.0,2016,1122.4972160321825
66,67,Libya,Middle East and Northern Africa,5.615,1.0668799999999998,0.52304,0.40671999999999997,0.17087,0.10339000000000001,6490000.0,2016,2547.5478405713993
67,68,Latvia,Central and Eastern Europe,5.56,1.2178799999999999,0.63952,0.27996,0.17445,0.0889,1970000.0,2016,1403.56688476182
68,69,Cyprus,Western Europe,5.546,1.31857,0.8488,0.29507,0.27906,0.05227999999999999,1170000.0,2016,1081.6653826391969
69,70,Paraguay,Latin America and Caribbean,5.537999999999999,0.8937299999999999,0.58295,0.46235,0.25296,0.07396,6780000.0,2016,2603.8433132583073
70,71,Romania,Central and Eastern Europe,5.528,1.1697,0.67602,0.36712,0.12889,0.006790000000000001,19800000.0,2016,4449.719092257398
71,72,Estonia,Central and Eastern Europe,5.517,1.2796399999999999,0.68098,0.41511000000000003,0.08423,0.18519000000000002,1320000.0,2016,1148.9125293076058
72,73,Jamaica,Latin America and Caribbean,5.51,0.89333,0.5946899999999999,0.43596999999999997,0.22245,0.04294,2910000.0,2016,1705.872210923198
73,74,Croatia,Central and Eastern Europe,5.4879999999999995,1.18649,0.70524,0.23906999999999998,0.18434,0.04002,4210000.0,2016,2051.828452868319
75,76,Somalia,Sub-Saharan Africa,5.44,0.0,0.11465999999999998,0.5677800000000001,0.27225,0.3118,14200000.0,2016,3768.2887362833544
77,78,Turkey,Middle East and Northern Africa,5.388999999999999,1.1649200000000002,0.64718,0.23889000000000002,0.04707,0.12347999999999999,79800000.0,2016,8933.084573650918
78,79,Indonesia,Southeastern Asia,5.314,0.95104,0.49373999999999996,0.39237,0.56521,0.00322,262000000.0,2016,16186.414056238646
79,80,Jordan,Middle East and Northern Africa,5.303,0.9967299999999999,0.60712,0.36023,0.14262,0.13297,9550000.0,2016,3090.3074280724886
80,81,Azerbaijan,Central and Eastern Europe,5.291,1.12373,0.54504,0.35327,0.0564,0.17914000000000002,9740000.0,2016,3120.897306865447
81,82,Philippines,Southeastern Asia,5.279,0.81217,0.47036000000000006,0.5485399999999999,0.21674000000000002,0.11757000000000001,104000000.0,2016,10198.03902718557
82,83,China,Eastern Asia,5.245,1.0278,0.73561,0.44011999999999996,0.049589999999999995,0.02745,1410000000.0,2016,37549.966711037174
83,84,Bhutan,Southern Asia,5.196000000000001,0.8527,0.49759,0.46074,0.48546000000000006,0.1616,737000.0,2016,858.4870412533902
85,86,Serbia,Central and Eastern Europe,5.1770000000000005,1.03437,0.6458,0.15718,0.20736999999999997,0.04339,8850000.0,2016,2974.8949561287036
86,87,Bosnia and Herzegovina,Central and Eastern Europe,5.162999999999999,0.9338299999999999,0.7076600000000001,0.09511,0.29889,0.0,3390000.0,2016,1841.195263952197
87,88,Montenegro,Central and Eastern Europe,5.1610000000000005,1.07838,0.6353300000000001,0.15111,0.17190999999999998,0.12721,627000.0,2016,791.8333157931662
88,89,Dominican Republic,Latin America and Caribbean,5.155,1.02787,0.5766899999999999,0.52259,0.21286,0.12372000000000001,10400000.0,2016,3224.9030993194197
89,90,Morocco,Middle East and Northern Africa,5.151,0.8405799999999999,0.5947100000000001,0.25645999999999997,0.040530000000000004,0.08404,35100000.0,2016,5924.52529743945
90,91,Hungary,Central and Eastern Europe,5.145,1.24142,0.67608,0.1977,0.099,0.044719999999999996,9750000.0,2016,3122.4989991991993
91,92,Pakistan,Southern Asia,5.132000000000001,0.68816,0.40306,0.14622000000000002,0.31185,0.1388,204000000.0,2016,14282.8568570857
92,93,Lebanon,Middle East and Northern Africa,5.129,1.12268,0.76171,0.26228,0.23693000000000003,0.030610000000000002,6710000.0,2016,2590.3667693977236
93,94,Portugal,Western Europe,5.122999999999999,1.27607,0.7936300000000001,0.44727,0.11690999999999999,0.01521,10300000.0,2016,3209.3613071762425
94,95,Macedonia,Central and Eastern Europe,5.121,1.0193,0.6473800000000001,0.27668000000000004,0.23506999999999997,0.07047,2080000.0,2016,1442.2205101855957
95,96,Vietnam,Southeastern Asia,5.061,0.74037,0.66157,0.5595399999999999,0.25075,0.11556,93600000.0,2016,9674.70929795826
97,98,Tunisia,Middle East and Northern Africa,5.045,0.97724,0.59577,0.23553000000000002,0.03936,0.0817,11300000.0,2016,3361.5472627943223
98,99,Greece,Western Europe,5.033,1.24886,0.80029,0.05822000000000001,0.0,0.04127,10600000.0,2016,3255.764119219941
99,100,Tajikistan,Central and Eastern Europe,4.996,0.48835,0.5311899999999999,0.43408,0.25998000000000004,0.13509000000000002,8660000.0,2016,2942.7877939124323
100,101,Mongolia,Eastern Asia,4.907,0.9885299999999999,0.55469,0.35972,0.34539000000000003,0.03285,3060000.0,2016,1749.28556845359
101,102,Laos,Southeastern Asia,4.876,0.68042,0.38291,0.52168,0.43078999999999995,0.22423,6850000.0,2016,2617.25046566048
102,103,Nigeria,Sub-Saharan Africa,4.875,0.75216,0.05108,0.27854,0.23219,0.0305,186000000.0,2016,13638.181696985856
103,104,Honduras,Latin America and Caribbean,4.871,0.69429,0.5838300000000001,0.26755,0.2044,0.06906,9270000.0,2016,3044.6674695276656
104,105,Iran,Middle East and Northern Africa,4.813,1.11758,0.64232,0.22544,0.38538,0.0557,79600000.0,2016,8921.883209278185
105,106,Zambia,Sub-Saharan Africa,4.795,0.61202,0.23573000000000002,0.42662,0.17865999999999999,0.11479,16400000.0,2016,4049.6913462633174
106,107,Nepal,Southern Asia,4.793,0.44626000000000005,0.50073,0.37012,0.3816,0.07007999999999999,27300000.0,2016,5224.9401910452525
107,108,Palestinian Territories,Middle East and Northern Africa,4.754,0.67024,0.56844,0.17744000000000001,0.11154000000000001,0.10613,4640000.0,2016,2154.0659228538016
108,109,Albania,Central and Eastern Europe,4.655,0.9553,0.73007,0.31866,0.1684,0.05301,2890000.0,2016,1700.0
109,110,Bangladesh,Southern Asia,4.643,0.54177,0.52989,0.39778,0.19132000000000002,0.12583,158000000.0,2016,12569.805089976535
110,111,Sierra Leone,Sub-Saharan Africa,4.635,0.36485,0.0,0.30685,0.23897,0.08196,7330000.0,2016,2707.3972741361767
111,112,Iraq,Middle East and Northern Africa,4.575,1.07474,0.51076,0.24856,0.19589,0.13635999999999998,36600000.0,2016,6049.79338490167
112,113,Namibia,Sub-Saharan Africa,4.574,0.9328700000000001,0.34745,0.48613999999999996,0.07795,0.10397999999999999,2360000.0,2016,1536.2291495737215
113,114,Cameroon,Sub-Saharan Africa,4.513,0.5249699999999999,0.12697999999999998,0.42736,0.2268,0.06126,23900000.0,2016,4888.762624632127
114,115,Ethiopia,Sub-Saharan Africa,4.508,0.29283000000000003,0.34578000000000003,0.36703,0.29522,0.1717,104000000.0,2016,10198.03902718557
115,116,South Africa,Sub-Saharan Africa,4.459,1.02416,0.18611,0.42483000000000004,0.13656,0.08415,56200000.0,2016,7496.665925596525
116,117,Sri Lanka,Southern Asia,4.415,0.9731799999999999,0.62007,0.50817,0.46978000000000003,0.07964,21000000.0,2016,4582.57569495584
117,118,India,Southern Asia,4.404,0.74036,0.45091000000000003,0.40285,0.25028,0.08722,1320000000.0,2016,36331.8042491699
118,119,Myanmar,Southeastern Asia,4.395,0.34112,0.3988,0.42691999999999997,0.81971,0.20243,53000000.0,2016,7280.1098892805185
119,120,Egypt,Middle East and Northern Africa,4.362,0.95395,0.5211600000000001,0.18847,0.12705999999999998,0.10393,94400000.0,2016,9715.966241192895
120,121,Armenia,Central and Eastern Europe,4.36,0.8608600000000001,0.64083,0.14037,0.07793,0.036160000000000005,2940000.0,2016,1714.6428199482248
121,122,Kenya,Sub-Saharan Africa,4.356,0.52267,0.30146999999999996,0.40576,0.41328000000000004,0.06686,49100000.0,2016,7007.13921654194
122,123,Ukraine,Central and Eastern Europe,4.324,0.87287,0.58628,0.12859,0.20363,0.01829,44700000.0,2016,6685.805860178712
123,124,Ghana,Sub-Saharan Africa,4.276,0.63107,0.29681,0.40973000000000004,0.21203000000000002,0.0326,28500000.0,2016,5338.539126015656
124,125,Congo (Kinshasa),Sub-Saharan Africa,4.272,0.05661,0.188,0.15602,0.25458000000000003,0.06075,78800000.0,2016,8876.936408468859
125,126,Georgia,Central and Eastern Europe,4.252,0.8379200000000001,0.64035,0.32461,0.06786,0.3188,4020000.0,2016,2004.9937655763422
126,127,Congo (Brazzaville),Sub-Saharan Africa,4.236000000000001,0.7710899999999999,0.28212,0.37938,0.12077,0.09752999999999999,4980000.0,2016,2231.59136044214
127,128,Senegal,Sub-Saharan Africa,4.218999999999999,0.44314,0.40457,0.31056,0.19103,0.11681,15000000.0,2016,3872.983346207417
128,129,Bulgaria,Central and Eastern Europe,4.217,1.11306,0.67806,0.21219000000000002,0.12793,0.00615,7150000.0,2016,2673.9483914241873
129,130,Mauritania,Sub-Saharan Africa,4.2010000000000005,0.6139100000000001,0.28639000000000003,0.1268,0.22685999999999998,0.17955,4160000.0,2016,2039.607805437114
130,131,Zimbabwe,Sub-Saharan Africa,4.1930000000000005,0.35041,0.1595,0.25429,0.18503,0.08582000000000001,14000000.0,2016,3741.657386773941
131,132,Malawi,Sub-Saharan Africa,4.156000000000001,0.08709,0.29364,0.4143,0.30968,0.07564,17200000.0,2016,4147.288270665545
132,133,Sudan,Sub-Saharan Africa,4.138999999999999,0.63069,0.29759,0.0,0.18077000000000001,0.10039,39800000.0,2016,6308.724118235002
133,134,Gabon,Sub-Saharan Africa,4.121,1.15851,0.3494,0.28098,0.062439999999999996,0.09314,2010000.0,2016,1417.7446878757826
134,135,Mali,Sub-Saharan Africa,4.073,0.31292,0.16347,0.27544,0.21064000000000002,0.13647,18000000.0,2016,4242.640687119285
135,136,Haiti,Latin America and Caribbean,4.0280000000000005,0.34097,0.27494,0.12072000000000001,0.47958,0.14476,10800000.0,2016,3286.335345030997
136,137,Botswana,Sub-Saharan Africa,3.9739999999999998,1.09426,0.34752,0.44088999999999995,0.12425,0.10769000000000001,2160000.0,2016,1469.6938456699068
137,138,Comoros,Sub-Saharan Africa,3.9560000000000004,0.27509,0.29980999999999997,0.15412,0.1827,0.18437,796000.0,2016,892.1883209278185
138,139,Ivory Coast,Sub-Saharan Africa,3.9160000000000004,0.55507,0.04476,0.40663,0.20338,0.1553,23800000.0,2016,4878.524367060188
139,140,Cambodia,Southeastern Asia,3.907,0.55604,0.42494,0.5885199999999999,0.40339,0.08092,15800000.0,2016,3974.9213828703582
140,141,Angola,Sub-Saharan Africa,3.866,0.84731,0.04991,0.00589,0.12070999999999998,0.08434,28800000.0,2016,5366.563145999496
141,142,Niger,Sub-Saharan Africa,3.8560000000000003,0.1327,0.26161999999999996,0.38040999999999997,0.2097,0.17176,20800000.0,2016,4560.701700396552
142,143,South Sudan,Sub-Saharan Africa,3.832,0.39394,0.15780999999999998,0.19662000000000002,0.25899,0.13015,10800000.0,2016,3286.335345030997
143,144,Chad,Sub-Saharan Africa,3.763,0.42213999999999996,0.038239999999999996,0.12807000000000002,0.18667,0.04952,14600000.0,2016,3820.99463490856
144,145,Burkina Faso,Sub-Saharan Africa,3.739,0.31995,0.21297,0.3337,0.24353000000000002,0.12533,18600000.0,2016,4312.771730569565
145,145,Uganda,Sub-Saharan Africa,3.739,0.34719,0.19625,0.43653000000000003,0.27102,0.06442,39600000.0,2016,6292.8530890209095
146,147,Yemen,Middle East and Northern Africa,3.7239999999999998,0.57939,0.31048000000000003,0.2287,0.09821,0.05892000000000001,27200000.0,2016,5215.361924162119
147,148,Madagascar,Sub-Saharan Africa,3.695,0.27954,0.37109000000000003,0.13684000000000002,0.2204,0.07506,24900000.0,2016,4989.98997994986
148,149,Tanzania,Sub-Saharan Africa,3.6660000000000004,0.47155,0.35700000000000004,0.3176,0.31472,0.05099,53000000.0,2016,7280.1098892805185
149,150,Liberia,Sub-Saharan Africa,3.622,0.10705999999999999,0.23165,0.25748000000000004,0.24063,0.04852,4590000.0,2016,2142.428528562855
150,151,Guinea,Sub-Saharan Africa,3.6069999999999998,0.22415,0.18829,0.30953,0.29914,0.1192,11700000.0,2016,3420.526275297414
151,152,Rwanda,Sub-Saharan Africa,3.515,0.32846,0.31865,0.5432,0.23551999999999998,0.50521,11700000.0,2016,3420.526275297414
152,153,Benin,Sub-Saharan Africa,3.484,0.39499,0.21028000000000002,0.39747,0.2018,0.06681000000000001,10900000.0,2016,3301.5148038438356
153,154,Afghanistan,Southern Asia,3.36,0.38227,0.17344,0.1643,0.31268,0.07112,35400000.0,2016,5949.789912257407
154,155,Togo,Sub-Saharan Africa,3.303,0.28123000000000004,0.24811,0.34678000000000003,0.17517,0.11587,7510000.0,2016,2740.4379212089443
155,156,Syria,Middle East and Northern Africa,3.069,0.7471899999999999,0.6299399999999999,0.06912,0.48396999999999996,0.17232999999999998,17500000.0,2016,4183.300132670378
156,157,Burundi,Sub-Saharan Africa,2.905,0.06831,0.15747,0.0432,0.2029,0.09419,10500000.0,2016,3240.37034920393
0,1,Norway,Western Europe,7.537000179290769,1.6164631843566901,0.796666502952576,0.635422587394714,0.36201223731041,0.31596383452415505,5300000.0,2017,2302.1728866442677
1,2,Denmark,Western Europe,7.52199983596802,1.48238301277161,0.7925655245780941,0.626006722450256,0.3552804887294771,0.40077006816863997,5730000.0,2017,2393.741840717165
2,3,Iceland,Western Europe,7.50400018692017,1.480633020401,0.8335521221160892,0.6271626353263849,0.47554022073745705,0.15352655947208402,334000.0,2017,577.9273310719956
3,4,Switzerland,Western Europe,7.49399995803833,1.5649795532226598,0.858131289482117,0.620070576667786,0.29054927825927696,0.36700728535652205,8460000.0,2017,2908.6079144497976
4,5,Finland,Western Europe,7.468999862670901,1.44357192516327,0.80915766954422,0.6179508566856379,0.24548277258873,0.38261154294014,5510000.0,2017,2347.3389188611004
5,6,Netherlands,Western Europe,7.3769998550415,1.50394463539124,0.8106961250305179,0.5853844881057739,0.47048982977867104,0.282661825418472,17000000.0,2017,4123.105625617661
6,7,Canada,North America,7.31599998474121,1.47920441627502,0.83455765247345,0.611100912094116,0.435539722442627,0.287371516227722,36700000.0,2017,6058.052492344384
7,8,New Zealand,Australia and New Zealand,7.31400012969971,1.40570604801178,0.816759705543518,0.6140621304512021,0.500005125999451,0.38281670212745705,4700000.0,2017,2167.94833886788
8,9,Sweden,Western Europe,7.28399991989136,1.49438726902008,0.830875158309937,0.612924098968506,0.38539925217628496,0.384398728609085,9900000.0,2017,3146.4265445104547
9,10,Australia,Australia and New Zealand,7.28399991989136,1.4844149351120002,0.84388679265976,0.601607382297516,0.47769924998283403,0.301183730363846,24600000.0,2017,4959.838707054898
10,11,Israel,Middle East and Northern Africa,7.212999820709231,1.3753824234008798,0.83840399980545,0.40598860383033797,0.330082654953003,0.0852421000599861,8240000.0,2017,2870.5400188814647
11,12,Costa Rica,Latin America and Caribbean,7.0789999961853,1.10970628261566,0.7595092654228209,0.580131649971008,0.21461322903633104,0.100106589496136,4950000.0,2017,2224.859546128699
12,13,Austria,Western Europe,7.00600004196167,1.4870972633361799,0.8153284192085269,0.567766189575195,0.316472321748734,0.22106036543846105,8820000.0,2017,2969.8484809834995
13,14,United States,North America,6.993000030517581,1.54625928401947,0.7742866277694699,0.505740523338318,0.392578780651093,0.135638788342476,325000000.0,2017,18027.756377319947
14,15,Ireland,Western Europe,6.9770002365112305,1.5357066392898602,0.8097826242446899,0.5731103420257571,0.42785832285881,0.29838815331459007,4750000.0,2017,2179.449471770337
15,16,Germany,Western Europe,6.9510002136230495,1.48792338371277,0.798950731754303,0.562511384487152,0.33626917004585305,0.276731938123703,82700000.0,2017,9093.954035511726
16,17,Belgium,Western Europe,6.89099979400635,1.4637807607650801,0.8180918693542479,0.5397707223892211,0.23150333762168898,0.251343131065369,11400000.0,2017,3376.3886032268265
17,18,Luxembourg,Western Europe,6.86299991607666,1.74194359779358,0.845089495182037,0.59662789106369,0.283180981874466,0.31883442401886,592000.0,2017,769.4153624668538
18,19,United Kingdom,Western Europe,6.71400022506714,1.44163393974304,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,66700000.0,2017,8167.006795638167
19,20,Chile,Latin America and Caribbean,6.65199995040894,1.25278460979462,0.8194797039031979,0.376895278692245,0.3266624212265011,0.0822879821062088,18500000.0,2017,4301.162633521313
20,21,United Arab Emirates,Middle East and Northern Africa,6.6479997634887695,1.6263433694839498,0.726798236370087,0.60834527015686,0.3609419465065,0.324489563703537,9490000.0,2017,3080.5843601498727
21,22,Brazil,Latin America and Caribbean,6.6350002288818395,1.1073532104492199,0.6165523529052729,0.437453746795654,0.16234989464282998,0.11109276115894301,208000000.0,2017,14422.205101855958
22,23,Czech Republic,Central and Eastern Europe,6.60900020599365,1.35268235206604,0.754444003105164,0.49094617366790794,0.0881067588925362,0.0368729270994663,10600000.0,2017,3255.764119219941
23,24,Argentina,Latin America and Caribbean,6.59899997711182,1.18529546260834,0.695137083530426,0.49451920390129106,0.109457060694695,0.05973988771438599,43900000.0,2017,6625.707509390978
24,25,Mexico,Latin America and Caribbean,6.57800006866455,1.1531838178634601,0.709978997707367,0.412730008363724,0.12099043279886199,0.132774114608765,125000000.0,2017,11180.339887498949
25,26,Singapore,Southeastern Asia,6.57200002670288,1.69227766990662,0.9494923949241642,0.549840569496155,0.345965981483459,0.46430778503417997,5710000.0,2017,2389.560629069704
26,27,Malta,Western Europe,6.52699995040894,1.34327983856201,0.821944236755371,0.588767051696777,0.5747305750846861,0.153066068887711,438000.0,2017,661.8156843109718
27,28,Uruguay,Latin America and Caribbean,6.4539999961853,1.2175596952438401,0.719216823577881,0.5793922543525699,0.175096929073334,0.17806187272071802,3440000.0,2017,1854.7236990991407
28,29,Guatemala,Latin America and Caribbean,6.4539999961853,0.872001945972443,0.540239989757538,0.5313106179237371,0.283488392829895,0.0772232785820961,16900000.0,2017,4110.960958218893
29,30,Panama,Latin America and Caribbean,6.4520001411438,1.23374843597412,0.706156134605408,0.550026834011078,0.21055693924427,0.070983923971653,4110000.0,2017,2027.3134932713292
30,31,France,Western Europe,6.44199991226196,1.43092346191406,0.8444658517837521,0.470222115516663,0.129762306809425,0.172502428293228,64800000.0,2017,8049.844718999243
31,32,Thailand,Southeastern Asia,6.4239997863769505,1.12786877155304,0.647239029407501,0.580200731754303,0.572123110294342,0.0316127352416515,69200000.0,2017,8318.653737234168
33,34,Spain,Western Europe,6.40299987792969,1.38439786434174,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,46600000.0,2017,6826.4192663504045
34,35,Qatar,Middle East and Northern Africa,6.375,1.8707656860351598,0.7100980877876278,0.604130983352661,0.33047387003898604,0.43929925560951205,2720000.0,2017,1649.2422502470642
35,36,Colombia,Latin America and Caribbean,6.35699987411499,1.07062232494354,0.595027923583984,0.47748741507530196,0.14901447296142598,0.0466687418520451,48900000.0,2017,6992.853494818835
36,37,Saudi Arabia,Middle East and Northern Africa,6.343999862670901,1.53062355518341,0.590148329734802,0.449750572443008,0.147616013884544,0.27343225479126004,33100000.0,2017,5753.25994545701
37,38,Trinidad and Tobago,Latin America and Caribbean,6.1680002212524405,1.36135590076447,0.5199832916259771,0.518630743026733,0.32529646158218395,0.00896481610834599,1380000.0,2017,1174.7340124470732
38,39,Kuwait,Middle East and Northern Africa,6.10500001907349,1.63295245170593,0.6321057081222529,0.49633759260177596,0.228289797902107,0.21515955030918102,4060000.0,2017,2014.9441679609884
39,40,Slovakia,Central and Eastern Europe,6.09800004959106,1.32539355754852,0.712732911109924,0.295817464590073,0.136544480919838,0.0242108516395092,5450000.0,2017,2334.5235059857505
40,41,Bahrain,Middle East and Northern Africa,6.08699989318848,1.4884122610092199,0.653133034706116,0.536746919155121,0.17266848683357197,0.257042169570923,1490000.0,2017,1220.6555615733703
41,42,Malaysia,Southeastern Asia,6.08400011062622,1.29121541976929,0.618784427642822,0.40226498246192893,0.416608929634094,0.0656007081270218,31100000.0,2017,5576.737397439474
42,43,Nicaragua,Latin America and Caribbean,6.07100009918213,0.737299203872681,0.6530959606170649,0.447551846504211,0.301674216985703,0.130687981843948,6380000.0,2017,2525.866188063018
43,44,Ecuador,Latin America and Caribbean,6.00799989700317,1.00082039833069,0.685636222362518,0.4551981985569,0.15011246502399403,0.140134647488594,16800000.0,2017,4098.780306383839
44,45,El Salvador,Latin America and Caribbean,6.002999782562259,0.9097844958305359,0.596018552780151,0.432452529668808,0.0782579854130745,0.0899809598922729,6390000.0,2017,2527.8449319529077
45,46,Poland,Central and Eastern Europe,5.97300004959106,1.29178786277771,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,38000000.0,2017,6164.414002968976
46,47,Uzbekistan,Central and Eastern Europe,5.97100019454956,0.786441087722778,0.498272627592087,0.6582486629486078,0.41598364710807795,0.246528223156929,32000000.0,2017,5656.85424949238
47,48,Italy,Western Europe,5.96400022506714,1.3950666189193701,0.8531443476676941,0.256450712680817,0.17278964817523998,0.0280280914157629,60700000.0,2017,7791.020472312982
48,49,Russia,Central and Eastern Europe,5.962999820709231,1.28177809715271,0.547349333763123,0.373783111572266,0.0522638224065304,0.0329628810286522,146000000.0,2017,12083.045973594571
49,50,Belize,Latin America and Caribbean,5.955999851226809,0.907975316047668,0.45019176602363603,0.5475093722343439,0.24001564085483604,0.0965810716152191,376000.0,2017,613.1883886702357
50,51,Japan,Eastern Asia,5.92000007629395,1.41691517829895,0.9134758710861209,0.505625545978546,0.12057276815175999,0.163760736584663,128000000.0,2017,11313.70849898476
51,52,Lithuania,Central and Eastern Europe,5.90199995040894,1.3145823478698702,0.62894994020462,0.234231784939766,0.010164656676352,0.0118656428530812,2850000.0,2017,1688.1943016134132
52,53,Algeria,Middle East and Northern Africa,5.872000217437741,1.09186446666718,0.6175846457481379,0.233335807919502,0.0694366469979286,0.14609611034393302,41400000.0,2017,6434.283176858165
53,54,Latvia,Central and Eastern Europe,5.849999904632571,1.26074862480164,0.638566970825195,0.32570791244506797,0.153074786067009,0.0738427266478539,1950000.0,2017,1396.4240043768941
54,55,South Korea,Eastern Asia,5.837999820709231,1.40167844295502,0.900214076042175,0.257921665906906,0.206674367189407,0.0632826685905457,51100000.0,2017,7148.426400264607
55,56,Moldova,Central and Eastern Europe,5.837999820709231,0.7288706302642819,0.5894652009010309,0.24072904884815197,0.20877912640571603,0.0100912861526012,4060000.0,2017,2014.9441679609884
56,57,Romania,Central and Eastern Europe,5.824999809265139,1.21768391132355,0.6851583123207089,0.457003742456436,0.133519917726517,0.0043879006989300294,19700000.0,2017,4438.468204234429
57,58,Bolivia,Latin America and Caribbean,5.82299995422363,0.833756566047668,0.47363024950027505,0.5587329268455511,0.22556072473526,0.0604777261614799,11200000.0,2017,3346.640106136302
58,59,Turkmenistan,Central and Eastern Europe,5.82200002670288,1.1307767629623402,0.437726080417633,0.41827192902565,0.24992498755454998,0.25927034020423895,5760000.0,2017,2400.0
59,60,Kazakhstan,Central and Eastern Europe,5.8189997673034695,1.2845562696456898,0.6060415506362921,0.43745428323745705,0.20196442306041698,0.11928288638591802,18100000.0,2017,4254.40947723653
61,62,Slovenia,Central and Eastern Europe,5.75799989700317,1.3412059545516999,0.7908282279968258,0.572575807571411,0.242649093270302,0.0451289787888527,2080000.0,2017,1442.2205101855957
62,63,Peru,Latin America and Caribbean,5.71500015258789,1.0352252721786501,0.6301661133766171,0.45000287890434293,0.126819714903831,0.0470490865409374,31400000.0,2017,5603.57029044876
63,64,Mauritius,Sub-Saharan Africa,5.62900018692017,1.1893955469131499,0.6380074620246889,0.491247326135635,0.360933750867844,0.0421815551817417,1260000.0,2017,1122.4972160321825
64,65,Cyprus,Western Europe,5.62099981307983,1.3559380769729599,0.84471470117569,0.35511153936386103,0.271254301071167,0.0412379764020443,1180000.0,2017,1086.2780491200215
65,66,Estonia,Central and Eastern Europe,5.61100006103516,1.3208793401718102,0.695168316364288,0.479131430387497,0.0988908112049103,0.18324892222881303,1320000.0,2017,1148.9125293076058
66,67,Belarus,Central and Eastern Europe,5.5689997673034695,1.15655755996704,0.6377142667770389,0.295400261878967,0.15513750910759,0.156313821673393,9450000.0,2017,3074.0852297878796
67,68,Libya,Middle East and Northern Africa,5.525000095367429,1.1018030643463101,0.520169019699097,0.465733230113983,0.15207366645336198,0.0926102101802826,6580000.0,2017,2565.151067676132
68,69,Turkey,Middle East and Northern Africa,5.5,1.1982743740081798,0.6376056075096129,0.300740599632263,0.0466930419206619,0.0996715798974037,81100000.0,2017,9005.553841935542
